unified_customer_id,telco_customer_id,action_status,churn_label,predicted_churn_probability,predicted_churn_label,churn_risk_segment,retention_priority,customer_value_segment,monthly_charges,estimated_customer_lifetime_value,monthly_revenue_at_risk,primary_recommendation,secondary_recommendation,recommendation_reason,risk_driver_summary,expected_save_rate,estimated_action_cost,estimated_gross_mrr_saved,estimated_net_mrr_impact,annualized_net_revenue_impact,tenure,tenure_segment,contract,payment_method,payment_risk_score,inactivity_days,activity_status,engagement_score,customer_health_score,support_ticket_count,open_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,complaint_frequency,support_burden_score,avg_satisfaction_rating,prediction_scope,best_model_name
CUST0003912,5502-RLUYV,winback_review,1,0.7199692951653138,1,high risk,P0 critical,high_value,103.95,7172.55,74.84,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,29.19,29.19,350.28,69,49_plus_months,month_to_month,electronic_check,1.0,176.0,inactive_90_plus_days,0.3441,0.4689,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0003568,5055-MGMGF,active_retention,0,0.7164568657847333,1,high risk,P0 critical,high_value,105.05,6828.25,75.26,discount offer,payment method review,High churn probability combines with payment risk and price pressure.,"payment risk, valuable customer",0.24,15.757499999999999,23.48,7.72,92.64,65,49_plus_months,month_to_month,electronic_check,1.0,27.0,active_0_30_days,0.4349,0.5594,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006621,9408-HRXRK,active_retention,0,0.7132783104001663,1,high risk,P0 critical,high_value,105.15,4731.75,75.0,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,29.25,29.25,351.0,45,25_48_months,month_to_month,electronic_check,1.0,680.0,inactive_90_plus_days,0.0361,0.3179,1.0,0.0,0.0,1.0,1.0,0.161,2.0,full_model_scoring,logistic_regression
CUST0000277,0407-BDJKB,winback_review,1,0.7130554894047182,1,high risk,P0 critical,high_value,95.75,5745.0,68.28,discount offer,payment method review,High churn probability combines with payment risk and price pressure.,"low engagement, payment risk, valuable customer",0.24,14.362499999999999,21.3,6.94,83.28,60,49_plus_months,month_to_month,electronic_check,1.0,231.0,inactive_90_plus_days,0.3092,0.4987,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0004815,6771-XWBDM,winback_review,1,0.7122205059304939,1,high risk,P0 critical,high_value,104.5,5956.5,74.43,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,29.03,29.03,348.36,57,49_plus_months,month_to_month,credit_card_automatic,0.55,30.0,active_0_30_days,0.4483,0.5756,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004767,6710-HSJRD,active_retention,0,0.7105700994301986,1,high risk,P0 critical,high_value,114.1,6960.099999999999,81.08,discount offer,payment method review,High churn probability combines with payment risk and price pressure.,"low engagement, payment risk, valuable customer",0.24,17.115,25.3,8.19,98.28,61,49_plus_months,month_to_month,electronic_check,1.0,502.0,inactive_90_plus_days,0.144,0.4347,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0001104,1608-GMEWB,active_retention,0,0.708045339975078,1,high risk,P0 critical,high_value,93.9,4225.5,66.49,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,7.5120000000000005,13.83,6.32,75.84,45,25_48_months,month_to_month,bank_transfer_automatic,0.55,23.0,active_0_30_days,0.4383,0.6091,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000195,0310-MVLET,winback_review,1,0.7078416980792425,1,high risk,P0 critical,high_value,99.15,6048.150000000001,70.18,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,27.37,27.37,328.44,61,49_plus_months,month_to_month,electronic_check,1.0,19.0,active_0_30_days,0.4702,0.5027,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004015,5655-JSMZM,winback_review,1,0.7072740182903088,1,high risk,P0 critical,high_value,96.2,4713.8,68.04,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,26.54,26.54,318.48,49,49_plus_months,month_to_month,electronic_check,1.0,4.0,active_0_30_days,0.4535,0.4807,2.0,0.0,1.0,0.0,1.0,0.2111,3.5,full_model_scoring,logistic_regression
CUST0004667,6583-QGCSI,winback_review,1,0.7065042802618253,1,high risk,P0 critical,high_value,88.05,4402.5,62.21,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,24.26,24.26,291.12,50,49_plus_months,month_to_month,electronic_check,1.0,724.0,inactive_90_plus_days,0.0087,0.2806,2.0,2.0,0.0,0.0,0.5,0.3081,3.0,full_model_scoring,logistic_regression
CUST0000276,0406-BPDVR,winback_review,1,0.7062819964391203,1,high risk,P0 critical,high_value,101.5,5481.0,71.69,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,27.96,27.96,335.52,54,49_plus_months,one_year,credit_card_automatic,0.2,1.0,active_0_30_days,0.4892,0.6412,2.0,2.0,0.0,0.0,0.5,0.3081,3.0,full_model_scoring,logistic_regression
CUST0000609,0895-DQHEW,winback_review,1,0.7061394545403802,1,high risk,P0 critical,high_value,104.3,5632.2,73.65,discount offer,payment method review,High churn probability combines with payment risk and price pressure.,"low engagement, payment risk, valuable customer",0.24,15.645,22.98,7.34,88.08,54,49_plus_months,month_to_month,electronic_check,1.0,396.0,inactive_90_plus_days,0.2113,0.447,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002362,3384-CTMSF,active_retention,0,0.7048282043653099,1,high risk,P0 critical,high_value,104.1,4892.7,73.37,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,28.61,28.61,343.32,47,25_48_months,month_to_month,electronic_check,1.0,435.0,inactive_90_plus_days,0.1862,0.3117,3.0,2.0,2.0,0.0,1.0,0.4428,4.0,full_model_scoring,logistic_regression
CUST0001840,2674-MLXMN,active_retention,0,0.704083238426403,1,high risk,P0 critical,high_value,99.65,7075.150000000001,70.16,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,16.42,13.92,167.04,71,49_plus_months,month_to_month,credit_card_automatic,0.55,330.0,inactive_90_plus_days,0.2495,0.5877,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006388,9052-VKDUW,active_retention,0,0.7037680743088418,1,high risk,P0 critical,high_value,109.4,7111.0,76.99,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,18.02,15.52,186.24,65,49_plus_months,month_to_month,credit_card_automatic,0.55,561.0,inactive_90_plus_days,0.1079,0.5186,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000231,0356-OBMAC,active_retention,0,0.7023561542794621,1,high risk,P0 critical,high_value,99.9,5594.400000000001,70.17,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,27.37,27.37,328.44,56,49_plus_months,two_year,bank_transfer_automatic,0.2,35.0,active_31_90_days,0.4369,0.639,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006807,9661-ACXBS,winback_review,1,0.7014666663946976,1,high risk,P0 critical,high_value,105.2,4418.400000000001,73.79,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,28.78,28.78,345.36,42,25_48_months,month_to_month,electronic_check,1.0,0.0,no_activity,0.0,0.2605,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0006214,8782-LKFPK,active_retention,0,0.7004654878716748,1,high risk,P0 critical,high_value,90.4,3977.6,63.32,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,14.82,12.32,147.84,44,25_48_months,month_to_month,mailed_check,0.55,490.0,inactive_90_plus_days,0.1519,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000399,0587-DMGBH,winback_review,1,0.9989627768315195,1,high risk,P1 high,emerging_value,49.85,398.8,49.8,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,14.19,14.19,170.28,8,7_12_months,month_to_month,electronic_check,1.0,51.0,active_31_90_days,0.4324,0.4244,1.0,0.0,0.0,0.0,1.0,0.0608,5.0,full_model_scoring,logistic_regression
CUST0000465,0679-IDSTG,winback_review,1,0.9975741145778746,1,high risk,P1 high,low_value,69.25,69.25,69.08,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,16.58,16.58,198.96,1,0_6_months,month_to_month,electronic_check,1.0,528.0,inactive_90_plus_days,0.1303,0.2418,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0000467,0680-DFNNY,winback_review,1,0.9950190948745957,1,high risk,P1 high,established_value,101.1,1516.5,100.6,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,33.2,33.2,398.4,15,13_24_months,month_to_month,electronic_check,1.0,44.0,active_31_90_days,0.4233,0.4029,2.0,1.0,0.0,0.0,1.0,0.1905,4.0,holdout_prediction_output,logistic_regression
CUST0000469,0684-AOSIH,winback_review,1,0.9945362874689285,1,high risk,P1 high,low_value,95.0,95.0,94.48,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,22.68,22.68,272.16,1,0_6_months,month_to_month,electronic_check,1.0,101.0,inactive_90_plus_days,0.3891,0.4023,1.0,0.0,0.0,0.0,1.0,0.0217,4.0,full_model_scoring,logistic_regression
CUST0000470,0685-MLYYM,winback_review,1,0.9908784766823189,1,high risk,P1 high,low_value,70.75,141.5,70.1,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,16.82,16.82,201.84,2,0_6_months,month_to_month,electronic_check,0.8,31.0,active_31_90_days,0.4325,0.4144,2.0,0.0,1.0,0.0,0.5,0.211,4.0,full_model_scoring,logistic_regression
CUST0002879,4102-OQUPX,winback_review,1,0.989597710794296,1,high risk,P1 high,low_value,74.4,74.4,73.63,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,17.67,17.67,212.04,1,0_6_months,month_to_month,electronic_check,1.0,260.0,inactive_90_plus_days,0.299,0.3198,1.0,0.0,0.0,1.0,1.0,0.2076,2.0,full_model_scoring,logistic_regression
CUST0006550,9300-AGZNL,winback_review,1,0.9889027137541334,1,high risk,P1 high,low_value,94.0,94.0,92.96,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,22.31,22.31,267.72,1,0_6_months,month_to_month,electronic_check,1.0,310.0,inactive_90_plus_days,0.2631,0.3294,2.0,0.0,0.0,0.0,1.0,0.1117,3.0,full_model_scoring,logistic_regression
CUST0000087,0137-OCGAB,winback_review,1,0.9868814934054831,1,high risk,P1 high,low_value,80.2,80.2,79.15,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, early tenure",0.3,0.0,19.0,19.0,228.0,1,0_6_months,month_to_month,mailed_check,0.55,42.0,active_31_90_days,0.4289,0.5025,1.0,0.0,0.0,0.0,1.0,0.0445,3.0,full_model_scoring,logistic_regression
CUST0003136,4501-EQDRN,winback_review,1,0.9857381015400623,1,high risk,P1 high,low_value,69.7,69.7,68.71,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,16.49,16.49,197.88,1,0_6_months,month_to_month,bank_transfer_automatic,0.35,167.0,inactive_90_plus_days,0.3509,0.4666,2.0,1.0,0.0,0.0,1.0,0.2234,5.0,full_model_scoring,logistic_regression
CUST0000664,0970-ETWGE,winback_review,1,0.984321712642582,1,high risk,P1 high,low_value,89.55,89.55,88.15,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,21.16,21.16,253.92,1,0_6_months,month_to_month,electronic_check,1.0,672.0,inactive_90_plus_days,0.0403,0.1599,3.0,3.0,1.0,0.0,0.6666666666666666,0.4331,3.0,full_model_scoring,logistic_regression
CUST0000005,0013-EXCHZ,winback_review,1,0.984086663334897,1,high risk,P1 high,low_value,83.9,251.7,82.56,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, early tenure",0.3,0.0,19.81,19.81,237.72,3,0_6_months,month_to_month,mailed_check,0.55,309.0,inactive_90_plus_days,0.2624,0.3855,1.0,0.0,1.0,0.0,1.0,0.2628,4.0,full_model_scoring,logistic_regression
CUST0000065,0107-YHINA,winback_review,1,0.9828906223717581,1,high risk,P1 high,low_value,99.75,99.75,98.04,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, early tenure",0.3,0.0,23.53,23.53,282.36,1,0_6_months,month_to_month,electronic_check,1.0,300.0,inactive_90_plus_days,0.2702,0.2581,2.0,2.0,1.0,0.0,0.5,0.4081,3.0,holdout_prediction_output,logistic_regression
CUST0000979,1415-YFWLT,winback_review,1,0.9826788441212255,1,high risk,P1 high,low_value,89.3,89.3,87.75,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,21.06,21.06,252.72,1,0_6_months,month_to_month,electronic_check,1.0,29.0,active_0_30_days,0.4518,0.3704,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0000336,0495-RVCBF,winback_review,1,0.9823360304806007,1,high risk,P1 high,low_value,79.7,79.7,78.29,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,18.79,18.79,225.48,1,0_6_months,month_to_month,electronic_check,1.0,14.0,active_0_30_days,0.4916,0.3363,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0003673,5178-LMXOP,winback_review,1,0.9813939931067336,1,high risk,P1 high,low_value,95.1,95.1,93.33,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, early tenure",0.3,0.0,22.4,22.4,268.8,1,0_6_months,month_to_month,electronic_check,1.0,38.0,active_31_90_days,0.4306,0.3619,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
